thesis_id,person_name_raw,person_name_standardized,relationship_category,evidence_snippet,pdf_page_number,printed_page_number,source_pdf_url,extraction_date
MIT-2020-047,Will Freed-Pastor,"Freed-Pastor, Will",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Banu Eskiosak,"Eskiosak, Banu",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Chengcheng Jin,"Jin, Chengcheng",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Jason Schenkel,"Schenkel, Jason",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Carla Concepcion,"Concepcion, Carla",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Leanne Li,"Li, Leanne",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-047,Meghan Burger,"Burger, Meghan",collaborator,"""help, training, and guidance...from current and former members of the Jacks Lab""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/efebc6cd-5137-4939-9360-61364b38186a/content,2026-08-06
MIT-2020-048,Professor Brian C. Williams,"Williams, Brian C.",advisor,"""my advisor, Professor Brian C. Williams...instrumental in shaping my thesis direction""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Professor Randall Davis,"Davis, Randall",committee,"""committee members, Professor Randall Davis and Professor Tomis Lozano-P6rez""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Professor Tomis Lozano-P6rez,"Lozano-Pérez, Tomás",committee,"""committee members, Professor Randall Davis and Professor Tomis Lozano-P6rez""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Allen,Allen,labmate,"""members of MERS...Thank you Allen, Andrew, Ashkan...""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Andrew,Andrew,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Ashkan,Ashkan,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Charles,Charles,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Christian,Christian,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Cyrus,Cyrus,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Dan,Dan,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Enrique,Enrique,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Eric,Eric,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Jacob,Jacob,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Jingkai,Jingkai,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Matthew,Matthew,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Meng,Meng,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Nick,Nick,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Peng,Peng,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Sang,Sang,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Sylvia,Sylvia,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Simon,Simon,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Steve,Steve,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Sungkweon,Sungkweon,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Tiago,Tiago,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Yang,Yang,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Yuening,Yuening,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Yui,Yui,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Zach,Zach,labmate,listed among MERS group members,6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Ben,Ben,friend,"""special thanks goes to Ben...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Matt,Matt,friend,"""special thanks goes to...Matt...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Oana,Oana,friend,"""special thanks goes to Ben, Oana, Michael...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Michael,Michael,friend,"""special thanks goes to Ben, Oana, Michael...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Sophie,Sophie,friend,"""special thanks goes to...Sophie...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Arjun,Arjun,friend,"""special thanks goes to...Arjun...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Irene,Irene,friend,"""special thanks goes to...Irene...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Amanda,Amanda,friend,"""special thanks goes to...Amanda...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Ellora,Ellora,friend,"""special thanks goes to...Ellora...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Yoseph,Yoseph,friend,"""special thanks goes to...Yoseph...for their willingness to indulge me""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-048,Dana,Dana,partner,"""my girlfriend Dana for being an amazing partner""",6,5,https://dspace.mit.edu/server/api/core/bitstreams/20f123dc-331d-406d-a729-cb5ab3ad8188/content,2026-08-06
MIT-2020-049,Prof. Marc A. Baldo,"Baldo, Marc A.",advisor,"""my research supervisor, Prof. Marc A. Baldo, for giving me the opportunity to work under his guidance""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Prof. Vladimir Bulovid,"Bulović, Vladimir",committee,"""serving on my thesis committee and providing feedback and additional advice""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Prof. Troy Van Voorhis,"Van Voorhis, Troy",committee,"""serving on my thesis committee and providing feedback and additional advice""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Tony Wu,"Wu, Tony",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Julia Kompalla,"Kompalla, Julia",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Cole Perkinson,"Perkinson, Cole",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Hannah Smith,"Smith, Hannah",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Dan Congreve,"Congreve, Dan",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Lea Nienhaus,"Nienhaus, Lea",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Sarah Wieghold,"Wieghold, Sarah",collaborator,"""supporting me on the silicon solar cell project""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Jan Tiepelt,"Tiepelt, Jan",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Andrea Maurano,"Maurano, Andrea",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Wenliang Huang,"Huang, Wenliang",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Tianyu Zhu,"Zhu, Tianyu",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Piotr de Silva,"de Silva, Piotr",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Christian Belger,"Belger, Christian",collaborator,"""excellent collaborations on OLED projects""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Dong-Gwang Ha,"Ha, Dong-Gwang",labmate,"""my office mates Dong-Gwang Ha and Joe Finley, who were always available for discussions""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Joe Finley,"Finley, Joe",labmate,"""my office mates Dong-Gwang Ha and Joe Finley, who were always available for discussions""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Catherine Bourgeois,"Bourgeois, Catherine",other,"""help with countless administrative issues""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Sebastian Reineke,"Reineke, Sebastian",other,"""mentoring me during my early days at MIT""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Mengfei Wu,"Wu, Mengfei",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Nicholas Thompson,"Thompson, Nicholas",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Matthias Bahlke,"Bahlke, Matthias",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Phil Reusswig,"Reusswig, Phil",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Wendi Chang,"Chang, Wendi",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Paul Azunre,"Azunre, Paul",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Sumit Dutta,"Dutta, Sumit",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Bryan Modtland,"Modtland, Bryan",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Ting-An Lin,"Lin, Ting-An",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,James Minor,"Minor, James",labmate,"""other former and current colleagues for providing a stimulating and supportive work environment""",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-049,Yulin Xing,"Xing, Yulin",unclear,"""thank Yulin Xing for her unwavering support during the past five years"" (relationship not stated)",5,5,https://dspace.mit.edu/server/api/core/bitstreams/2bd698c3-d53a-48bd-b5cf-3d0c5f6660a7/content,2026-08-06
MIT-2020-050,Professor Daniel Sanchez,"Sanchez, Daniel",advisor,"""my advisor, Professor Daniel Sanchez...breadth of knowledge...astounded me""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Professor Joel Emer,"Emer, Joel",committee,"""thesis committee members, Professor Joel Emer and Professor Arvind""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Professor Arvind,Arvind,committee,"""thesis committee members, Professor Joel Emer and Professor Arvind""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Suvinay Subramanian,"Subramanian, Suvinay",collaborator,"""a crucial partner in all of the projects of this thesis""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Cong Yan,"Yan, Cong",collaborator,"""invested a few months to wrangle a database application for our benchmark suite""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Maleen Abeydeera,"Abeydeera, Maleen",collaborator,"""improved the modeling of our simulations, implemented several applications""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Victor Ying,"Ying, Victor",collaborator,"""crucial sounding board for the last three years""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-050,Hyun Ryong (Ryan) Lee,"Lee, Hyun Ryong (Ryan)",collaborator,"""implemented new applications that taught us important lessons on how to improve performance""",5,v,https://dspace.mit.edu/server/api/core/bitstreams/5ec9f62b-3e01-4e95-8a88-13e56623294f/content,2026-08-06
MIT-2020-051,Professor Ed Boyden,"Boyden, Ed",advisor,"""my advisor Professor Ed Boyden for his support and guidance throughout my PhD journey""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Or Shemesh,"Shemesh, Or",collaborator,"""my two mentors...for not only training me on various experimental techniques""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Kiryl Piatkevich,"Piatkevich, Kiryl",collaborator,"""my two mentors...for not only training me on various experimental techniques""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Shannon Johnson,"Johnson, Shannon",collaborator,"""working with me on the Signaling Reporter Islands project""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Professor Amy Keating,"Keating, Amy",committee,"""thesis committee members Professor Amy Keating, Professor Nir Shavit, and Professor Polina Golland""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Professor Nir Shavit,"Shavit, Nir",committee,"""thesis committee members Professor Amy Keating, Professor Nir Shavit, and Professor Polina Golland""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Professor Polina Golland,"Golland, Polina",committee,"""thesis committee members Professor Amy Keating, Professor Nir Shavit, and Professor Polina Golland""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Professor Terry Orlando,"Orlando, Terry",other,"""my academic advisor Professor Terry Orlando in the EECS department""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Dan Goodwin,"Goodwin, Dan",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Jay Yu,"Yu, Jay",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Pablo Valdes,"Valdes, Pablo",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Demian Park,"Park, Demian",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Bobae An,"An, Bobae",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Yixi Liu,"Liu, Yixi",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Ishan Gupta,"Gupta, Ishan",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Young Gyu Yoon,"Yoon, Young Gyu",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Guangyu Xu,"Xu, Guangyu",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Kate Adamala,"Adamala, Kate",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Anthony Zorzos,"Zorzos, Anthony",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Rui Gao,"Gao, Rui",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Burcu Guner-Ataman,"Guner-Ataman, Burcu",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Erica Jung,"Jung, Erica",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Orhan Celiker,"Celiker, Orhan",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Danielle Cosio,"Cosio, Danielle",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Ingrid van Welie,"van Welie, Ingrid",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Zeguan Wang,"Wang, Zeguan",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Giovanni Talei Franzesi,"Talei Franzesi, Giovanni",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Aimei Yang,"Yang, Aimei",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Oz Wassie,"Wassie, Oz",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Panos Symvoulidis,"Symvoulidis, Panos",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Brian Allen,"Allen, Brian",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Jian-Ping Zhao,"Zhao, Jian-Ping",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Chun-Chen Yao,"Yao, Chun-Chen",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Ru Wang,"Wang, Ru",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
MIT-2020-051,Peilun Dai,"Dai, Peilun",labmate,"""current and previous members of the Boyden lab...help and support""",7,7,https://dspace.mit.edu/server/api/core/bitstreams/adcee9fb-9f07-4845-9e2a-ba7761599180/content,2026-08-06
